;;;Barri d'alta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;17. Sants - Badal;1.451;32;10;2;14;17;21;14;28;35;28;40;0;25;11;24;45;371;200;81;135;8;2;10;2;3;11;13;4;0;0;26;13;14;1;20;3;7;5;5;0;5;1;10;13;5;3;0;1;0;1;6;4;11;0;5;0;6;2;1;18;10;2;8;15;9;3;2;8;1;7;6;4;4;0;
3;18. Sants;3.024;111;32;16;31;30;63;30;53;105;36;101;2;42;34;142;108;228;888;181;61;5;1;18;5;14;30;16;9;10;17;76;29;25;7;32;3;21;14;5;4;2;2;19;16;15;6;0;2;3;12;10;13;2;1;10;3;5;2;3;29;20;14;27;24;23;17;12;29;9;21;5;20;13;0;
4;19. les Corts;2.412;60;22;13;18;44;30;54;71;124;32;47;1;21;15;33;27;60;210;648;119;25;12;56;30;38;82;38;26;7;8;46;23;17;3;27;2;6;6;2;5;0;1;12;16;17;11;0;7;0;5;11;12;1;0;5;0;9;1;5;24;21;1;14;27;8;19;7;21;10;12;10;11;5;1;
4;20. la Maternitat i Sant Ramon;1.130;17;6;4;5;10;20;11;23;34;19;11;0;10;14;11;15;97;63;107;346;28;2;29;2;10;28;12;7;8;5;19;6;3;3;16;2;3;2;0;0;1;0;10;7;1;4;0;2;3;7;6;4;1;0;0;0;1;0;1;7;6;2;10;13;5;3;2;7;0;9;7;1;2;0;
4;21. Pedralbes;544;8;2;2;3;2;11;22;19;20;1;7;1;2;0;0;0;7;9;21;26;96;0;93;36;33;36;18;0;0;4;16;2;2;0;3;1;5;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;2;0;1;1;0;2;2;0;1;1;4;3;2;2;1;6;0;0;5;0;
5;22. Vallvidrera, el Tibidabo i les Planes;162;4;8;0;0;0;1;9;7;0;1;3;0;0;0;0;1;2;3;4;1;0;52;12;3;15;13;2;0;2;0;5;0;0;1;1;0;0;0;1;1;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
5;23. Sarrià;1.244;17;6;2;3;4;14;29;27;29;12;8;0;7;3;4;2;8;14;44;25;73;9;409;140;53;95;34;12;1;6;33;6;5;4;10;1;2;4;3;1;0;0;3;4;5;3;0;1;0;4;2;1;0;0;0;0;1;0;2;9;3;2;3;6;0;6;1;12;3;2;10;1;1;0;
5;24. les Tres Torres;766;6;4;1;5;1;11;21;33;14;1;1;0;5;0;3;5;2;7;32;16;37;4;107;140;86;107;26;8;0;2;15;16;7;3;1;0;4;0;0;0;1;0;4;2;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;3;0;0;3;4;1;2;3;3;1;0;1;1;0;
5;25. Sant Gervasi - la Bonanova;1.237;16;9;4;11;9;14;26;44;14;10;7;3;3;2;3;0;4;12;32;4;19;10;68;77;333;155;116;40;10;10;39;8;9;4;10;2;7;2;0;2;3;0;2;1;7;5;0;0;0;2;3;6;0;0;1;0;3;0;0;7;2;4;4;8;2;11;9;3;1;1;2;1;1;0;
5;26. Sant Gervasi - Galvany;2.453;41;14;9;26;41;37;73;88;78;32;25;2;2;2;12;17;5;27;75;21;41;39;97;95;194;753;152;34;6;22;120;21;22;3;14;1;13;7;5;1;3;0;15;6;9;6;0;1;1;2;0;1;0;0;2;0;1;1;1;8;6;4;9;16;16;6;7;22;14;7;7;6;9;0;
5;27. el Putxet i el Farró;1.930;57;27;10;30;31;27;41;60;40;27;40;0;14;4;7;7;15;20;34;9;12;14;44;30;150;161;388;82;17;25;109;39;32;1;31;2;22;9;8;7;4;0;8;11;12;12;4;3;1;9;13;10;4;1;3;0;3;1;4;17;15;5;4;12;15;8;5;23;2;10;13;9;6;0;
6;28. Vallcarca i els Penitents;902;19;15;2;7;9;26;11;11;21;6;14;0;2;2;2;10;8;4;9;8;3;2;16;2;33;35;69;182;22;50;71;13;14;6;6;0;23;26;15;4;7;0;7;7;6;3;2;4;0;3;0;2;0;0;0;0;2;1;0;7;7;4;2;14;4;4;0;10;13;1;5;4;5;0;
6;29. el Coll;430;10;1;3;3;7;6;10;5;9;4;5;0;1;1;4;4;2;3;6;5;1;0;8;1;3;5;12;31;96;10;22;7;5;2;13;2;31;16;14;2;0;0;11;1;4;1;0;4;0;2;0;2;0;0;0;0;1;0;0;4;2;0;0;2;2;2;1;4;1;3;2;0;11;0;
6;30. la Salut;722;19;9;4;18;14;11;18;20;14;7;9;0;2;1;0;0;5;6;14;2;2;0;6;1;17;13;32;53;7;108;77;23;37;22;14;6;18;3;2;3;4;0;3;5;3;6;1;1;0;5;4;2;1;0;2;1;0;0;0;15;2;5;2;11;5;5;1;12;1;0;2;3;3;0;
6;31. la Vila de Gràcia;3.953;133;66;41;75;53;118;152;107;77;50;71;0;20;15;19;12;33;33;37;21;6;16;40;10;58;107;158;75;30;101;1.111;329;104;35;60;8;38;15;18;4;4;0;30;20;16;9;0;2;0;14;11;11;3;4;7;0;7;1;9;44;26;17;21;65;29;30;11;41;18;15;11;13;8;0;
6;32. el Camp d'en Grassot i Gràcia Nova;2.124;33;9;10;25;38;176;92;51;32;30;29;0;11;6;12;7;17;29;26;15;3;4;21;4;25;33;48;20;12;62;206;459;142;14;51;9;24;4;11;2;0;0;18;19;11;13;1;4;0;3;2;14;7;0;7;5;1;2;5;25;19;8;18;56;12;11;1;25;2;4;16;8;5;0;
7;33. el Baix Guinardó;1.683;21;4;11;24;38;128;35;26;28;35;24;0;5;10;7;7;8;33;18;3;10;3;6;2;3;29;25;16;4;25;66;139;367;46;110;9;28;5;0;5;1;0;16;22;12;8;2;9;1;3;9;14;1;0;2;3;3;1;8;20;19;11;15;55;18;8;0;10;12;10;14;6;7;0;
7;34. Can Baró;496;16;6;2;7;4;9;6;7;3;7;8;4;1;2;2;1;8;4;4;3;1;2;5;2;7;3;5;1;2;26;14;27;28;87;37;1;31;8;3;1;0;0;8;12;9;7;0;0;1;3;2;7;1;0;3;0;0;0;1;2;4;3;3;16;5;4;3;1;0;3;1;1;1;0;
7;35. el Guinardó;2.351;31;10;16;13;24;77;41;27;33;14;30;1;15;5;11;5;11;20;26;11;5;4;14;6;11;18;15;13;5;23;52;57;115;43;632;42;36;12;10;7;4;0;36;81;48;39;6;21;5;18;8;19;8;1;14;0;9;1;10;55;58;82;51;95;26;20;2;27;12;22;8;12;12;0;
7;36. la Font d'en Fargues;375;5;1;2;3;3;7;3;2;6;2;1;1;0;0;2;2;1;4;3;5;0;1;1;0;5;2;6;6;4;1;9;3;16;5;19;70;26;5;0;3;1;0;34;30;5;13;3;2;0;1;1;1;0;0;0;3;0;0;2;8;3;7;5;8;0;2;1;6;0;2;0;0;2;0;
7;37. el Carmel;1.974;35;8;7;11;13;23;13;14;25;12;9;1;14;2;5;18;18;18;7;7;1;0;4;0;1;10;15;16;27;17;29;11;25;37;55;33;821;67;13;7;5;12;81;53;29;51;7;16;2;10;7;17;11;2;14;10;10;1;3;28;26;23;10;14;9;8;0;16;6;6;14;5;19;0;
7;38. la Teixonera;664;9;2;3;4;7;7;3;5;0;6;11;0;1;2;1;1;4;0;2;1;2;1;4;3;5;1;9;14;9;5;8;4;13;2;26;5;115;183;18;5;6;1;16;12;6;1;0;7;2;3;6;5;1;0;2;0;8;1;1;7;10;5;8;19;5;2;1;1;6;3;2;4;12;0;
7;39. Sant Genís dels Agudells;419;9;4;2;4;4;3;2;2;5;5;4;0;0;2;2;2;2;2;4;1;0;1;1;0;0;6;5;10;0;3;6;3;4;1;6;7;14;19;143;13;12;1;16;2;1;2;0;5;1;5;8;8;3;2;0;0;9;0;1;3;5;6;5;1;0;7;2;0;5;0;2;5;1;0;
7;40. Montbau;234;4;0;1;7;0;3;1;4;2;4;4;1;3;2;0;3;2;4;6;0;0;0;1;1;2;5;5;4;0;0;5;2;7;1;4;1;13;3;14;43;26;0;15;0;1;1;0;0;0;4;0;1;3;0;0;0;0;0;0;4;2;1;1;6;2;0;3;1;1;0;0;0;0;0;
7;41. la Vall d'Hebron;263;4;4;1;4;1;2;0;7;2;3;2;0;1;0;0;0;4;0;4;2;2;0;6;0;5;1;0;2;0;1;4;5;0;0;3;7;0;10;3;20;76;1;12;8;7;2;0;2;2;0;0;2;1;0;4;0;0;0;0;6;3;5;1;6;4;1;4;4;0;0;0;1;1;0;
7;42. la Clota;45;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;17;0;0;0;0;6;10;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
7;43. Horta;1.625;56;15;13;19;11;30;16;8;19;7;30;0;19;4;7;5;13;29;20;4;0;2;3;2;10;8;10;3;5;9;39;10;17;1;50;41;80;19;10;10;8;2;476;75;41;35;7;23;15;11;13;24;10;1;6;1;6;1;5;28;32;18;14;30;11;8;2;16;5;18;11;7;11;0;
8;44. Vilapicina i la Torre Llobeta;1.518;12;2;2;11;10;22;19;16;21;6;5;3;6;3;5;9;7;14;10;4;1;1;2;0;7;10;6;1;1;3;25;22;11;5;69;40;26;5;2;6;2;0;57;383;88;126;3;13;0;34;8;32;6;0;3;0;2;0;3;74;46;49;28;46;24;12;2;5;5;6;10;12;9;0;
8;45. Porta;1.673;57;17;8;23;8;26;10;14;15;7;32;0;10;5;16;6;11;10;14;5;0;1;6;1;3;15;13;0;1;0;16;10;8;4;59;3;18;6;2;4;2;0;20;91;380;77;0;63;10;46;66;90;32;5;14;11;8;0;11;74;39;26;15;20;18;11;0;11;1;32;7;15;14;0;
8;46. el Turó de la Peira;1.387;17;3;1;8;1;21;4;7;14;1;10;0;3;2;2;1;2;18;7;3;1;1;2;2;0;9;5;5;2;0;8;5;7;4;20;8;25;10;8;5;1;0;47;121;90;576;9;30;11;14;17;20;9;24;5;1;12;3;5;24;24;19;11;22;3;2;1;13;2;8;2;4;5;0;
8;47. Can Peguera;90;3;1;0;0;0;3;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;0;2;0;0;0;4;0;2;1;0;0;13;3;5;8;14;5;0;3;1;0;2;0;1;0;0;0;0;1;0;0;2;0;1;2;0;0;2;2;0;0;0;0;
8;48. la Guineueta;556;3;2;2;2;4;11;4;1;0;3;2;0;3;0;1;2;4;5;2;2;0;0;1;0;1;1;2;3;0;0;9;6;8;1;13;1;2;2;7;3;4;0;18;14;39;24;4;124;20;33;29;33;8;0;13;0;2;0;3;17;5;6;4;7;2;2;2;8;8;3;4;7;0;0;
8;49. Canyelles;267;1;1;2;0;1;5;0;7;3;3;2;0;0;0;0;1;2;2;0;1;0;2;0;0;0;0;1;1;1;0;6;7;2;0;1;0;2;0;1;1;0;0;5;1;11;4;1;15;73;30;16;5;2;0;4;0;2;0;5;8;2;4;4;2;0;2;0;2;2;5;4;1;1;0;
8;50. les Roquetes;1.291;13;5;2;11;6;8;7;4;4;10;12;0;2;4;3;2;2;10;1;2;0;0;1;0;1;1;2;6;2;4;8;5;5;2;10;3;13;14;4;4;1;0;25;20;45;18;1;34;19;541;112;108;24;7;30;2;8;0;7;22;3;6;7;9;5;3;0;9;3;12;5;7;5;0;
8;51. Verdun;1.009;16;8;1;4;3;16;17;3;8;8;3;1;2;2;2;5;1;2;6;1;1;0;0;2;2;3;3;0;0;0;9;6;17;0;20;4;9;1;2;3;2;0;23;18;45;24;2;45;15;103;238;139;17;7;7;0;13;2;13;24;16;10;9;13;4;3;2;3;0;8;7;4;2;0;
8;52. la Prosperitat;1.608;22;10;1;10;11;21;12;4;10;9;12;1;11;5;6;4;3;8;5;0;3;0;2;0;1;0;3;4;2;2;11;7;10;4;24;2;11;5;1;12;3;0;10;33;124;20;1;36;11;78;126;498;85;0;15;1;35;1;10;90;23;13;13;22;10;6;0;12;4;22;9;8;20;0;
8;53. la Trinitat Nova;673;8;0;3;6;2;10;0;2;4;3;2;0;6;0;7;3;12;1;0;1;1;1;1;0;0;1;2;3;0;1;7;4;3;5;7;2;8;2;0;0;0;0;3;4;13;22;3;17;0;34;14;67;230;0;8;4;27;0;1;28;21;5;2;19;1;2;2;6;1;4;5;12;0;0;
8;54. Torre Baró;118;0;0;1;3;3;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;4;1;0;1;0;0;0;0;3;2;0;1;2;7;0;3;1;40;24;1;0;0;0;3;1;0;0;0;0;0;0;0;0;2;2;2;1;0;
8;55. Ciutat Meridiana;1.144;20;4;4;4;8;14;3;13;7;7;12;0;3;1;6;2;6;2;0;1;0;0;1;1;0;0;7;0;0;4;4;2;5;0;8;0;8;4;0;1;4;3;10;19;16;26;0;0;8;34;28;32;13;9;636;3;14;0;1;16;26;6;6;16;4;0;0;4;0;22;2;4;20;0;
8;56. Vallbona;76;1;0;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;2;0;0;0;0;0;0;0;0;0;1;6;0;0;2;0;2;0;4;5;1;21;0;0;0;3;0;0;1;0;0;0;0;4;1;0;2;3;0;0;
9;57. la Trinitat Vella;1.059;38;8;5;8;3;8;7;4;3;6;13;0;7;5;1;3;2;11;1;0;0;0;1;1;1;3;3;2;0;0;4;0;3;0;10;0;8;6;4;0;1;3;3;4;7;7;0;2;0;9;5;30;34;0;36;6;586;1;5;40;18;4;9;6;5;2;0;3;0;18;10;6;19;1;
9;58. Baró de Viver;89;2;0;2;0;1;1;0;3;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;1;0;0;0;1;3;36;4;10;0;1;0;7;3;0;0;1;0;0;0;0;0;0;
9;59. el Bon Pastor;1.086;40;14;5;14;6;6;14;6;17;5;38;2;0;3;7;1;8;7;6;3;0;2;1;4;1;1;5;2;2;0;4;3;7;0;4;1;6;3;0;0;0;0;15;9;6;12;0;9;1;10;4;16;5;0;9;0;12;1;549;67;25;1;8;11;4;3;1;16;2;22;1;13;6;0;
9;60. Sant Andreu;2.649;35;6;11;25;18;43;34;23;20;28;26;1;9;6;17;9;18;26;16;9;2;0;14;2;8;14;16;10;0;5;35;23;17;3;46;6;15;3;3;1;11;0;26;65;61;38;4;15;8;5;13;55;12;5;9;2;47;9;77;1.188;148;19;30;32;28;21;5;16;10;24;18;24;21;0;
9;61. la Sagrera;1.913;29;11;5;22;14;34;23;27;18;13;19;0;4;4;12;5;13;27;8;7;1;0;5;4;3;6;10;9;1;8;13;11;14;6;50;2;16;4;2;3;2;0;20;84;61;21;2;8;4;7;13;25;11;3;11;0;14;3;26;183;543;83;121;52;21;19;1;14;20;20;13;16;29;0;
9;62. el Congrés i els Indians;831;6;9;3;8;3;18;7;8;10;9;3;0;6;2;4;2;11;10;2;4;0;0;1;0;0;3;3;2;2;5;7;7;8;0;70;5;9;4;8;0;5;0;10;34;29;15;0;1;2;6;5;14;4;0;2;0;3;8;3;32;81;176;52;27;14;4;0;8;3;7;5;10;12;0;
9;63. Navas;1.209;4;8;9;10;15;42;18;22;11;13;12;0;5;2;7;9;10;9;13;7;0;0;7;1;3;9;4;5;0;9;5;14;28;2;52;10;18;7;1;1;1;0;8;16;11;5;2;7;5;6;4;5;8;1;4;0;9;1;9;56;113;48;277;77;71;7;2;6;7;6;11;12;12;0;
10;64. el Camp de l'Arpa del Clot;2.548;50;20;15;22;33;227;45;42;23;35;56;3;8;3;9;10;18;19;15;3;1;3;8;4;14;13;14;5;7;6;39;57;59;8;109;14;40;7;2;5;0;0;26;22;35;22;0;6;2;5;13;25;4;0;9;3;13;2;11;49;67;30;108;699;119;8;6;50;14;20;34;54;21;0;
10;65. el Clot;1.762;48;8;6;18;47;77;23;23;32;9;17;0;9;8;6;10;10;18;9;3;2;1;5;0;5;8;20;4;1;11;21;7;23;15;31;8;19;3;5;2;6;0;16;26;12;6;1;1;5;7;6;8;1;2;2;0;4;0;3;31;68;19;67;145;446;33;3;53;8;15;60;93;43;0;
10;66. el Parc i la Llacuna del Poblenou;808;17;9;12;31;63;39;33;8;11;16;20;0;1;4;4;5;3;8;10;2;2;4;8;0;4;16;8;7;1;2;20;7;11;0;6;1;8;2;1;1;0;0;3;10;8;0;0;4;0;0;2;5;0;1;1;0;4;0;1;17;15;7;5;24;21;142;35;48;4;10;15;14;7;0;
10;67. la Vila Olímpica del Poblenou;446;8;12;10;19;15;12;21;5;4;7;0;0;1;1;1;3;0;2;7;5;4;6;5;9;2;16;5;0;0;1;8;5;2;1;2;0;2;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0;0;0;5;4;1;4;1;9;15;124;48;12;4;8;2;2;0;
10;68. el Poblenou;2.181;53;14;16;30;42;29;20;28;34;22;28;0;7;12;9;9;6;11;10;11;5;1;5;4;4;27;20;3;1;2;42;17;5;3;27;1;11;4;0;2;4;1;10;8;9;10;1;2;2;8;1;14;0;0;4;3;3;3;17;15;19;6;8;32;46;81;19;966;92;81;92;23;26;0;
10;69. Diagonal Mar i el Front Marítim del Poblenou;510;6;5;2;11;9;14;7;4;7;2;5;0;2;3;3;2;5;8;9;3;1;4;3;4;1;4;5;2;3;2;6;3;1;1;3;0;1;0;0;0;2;0;4;3;3;1;0;1;0;0;1;10;0;0;0;0;1;0;0;6;2;0;2;6;5;9;14;62;133;20;60;9;5;0;
10;70. el Besòs i el Maresme;2.106;102;19;31;23;8;20;8;10;16;16;53;0;8;4;13;6;12;27;9;0;2;1;9;1;3;7;7;2;8;0;13;8;9;4;28;4;11;9;3;3;3;0;8;7;17;5;0;3;0;10;10;8;15;1;48;0;17;0;16;20;37;16;10;19;36;29;1;86;36;946;61;42;82;0;
10;71. Provençals del Poblenou;980;24;4;8;7;22;22;8;13;14;10;6;1;13;4;4;0;7;6;10;3;0;0;1;0;6;8;9;12;0;2;8;7;15;2;8;1;14;2;0;0;0;0;3;6;5;2;0;3;0;8;6;11;5;1;2;0;5;0;6;14;22;4;13;30;52;28;7;79;34;47;169;84;53;0;
10;72. Sant Martí de Provençals;1.271;15;9;3;6;18;28;15;11;16;8;24;1;15;7;3;5;6;7;10;3;2;2;4;0;3;7;0;5;5;2;10;6;3;1;19;3;7;6;1;1;0;0;9;13;12;4;1;4;2;5;1;7;5;0;4;5;11;3;4;16;22;3;36;43;68;3;5;30;13;21;61;372;191;0;
